content,creationTime,score,anonymousFlag,plusAvailable,location,nickname,productColor
第二天就收到了，礼盒太漂亮了，孩子很喜欢,2023-10-13 15:27:06,5,1,201,河北,j***o,月光茉莉
质量超级超级好，很好看，客服态度也很好呢！宝贝们喜欢的话，就赶紧行的吧！希望下次再来光顾本店哦！,2023-08-23 18:34:16,5,1,201,河南,正***伴,月光茉莉
买了相机没有相纸，不知道买这个机子干嘛,2023-07-13 11:06:18,1,1,201,广西,j***u,月光茉莉
拍立得相机拍照，效果很好，拍照效果很清晰，运行速度很快，送礼物很大气,2023-07-26 11:08:16,5,1,201,广东,X***铛,鸢尾骑士
每一次都很满意，这次选的宝贝更加满意，以后还会一如既往地买下去🎁宝贝质量很好，收到货第一时间打开看了，很不错👍，很满意😃，客服也有问必答，感谢🙏,2023-08-19 13:11:41,5,1,201,湖北,j***t,海岛绣球
女朋友非常喜欢，好评，礼盒精美，包装完好，相机拍照质量非常，朋友非常喜欢，简直是一次完美的购物。,2023-06-15 14:59:54,5,1,201,湖北,致***样,mini12
成像效果：很好反应速度：很好外形外观：很可爱做工质量：很不错,2023-06-05 14:57:20,5,1,201,山东,u***q,mini12
终于收到我心心念念的相机啦 装饰一番可可爱爱 小包也很好看,2023-06-04 16:48:46,5,1,103,河南,j***a,mini12
给妹妹那个礼物，她表示很希望，也很符合她的需求，小女孩喜欢拍照正好活动可以入手，价格实惠，物廉价美，就是底片有点难买,2023-07-03 10:09:49,5,1,201,江苏,O***心,mini12
很纠结颜色来着，后来还是选了紫色，第一个拍立得选了这款傻瓜式操作的，也抢到了好多相纸，开启烧钱之路 哈哈,2023-04-10 13:08:16,5,1,201,江苏,w***郭,鸢尾骑士紫
照相机很好看 拍照效果好 图像清晰 操作简单方便。价格优惠。满意推荐,2023-10-04 20:03:08,5,1,201,福建,皓***哥,樱花宝贝
便宜又实惠，买了好多，宝贝一如既往的好😊，性价比非常高，大品牌值得信赖👍质量很过关，品质有保障，相当不错的选择，好多朋友看我用都想买，我都推荐了发货超级快，到货超级快，包装很精致，真的是开启了新世界的大门&hellip;&hellip;,2023-08-19 13:11:32,5,1,201,湖北,j***t,鸢尾骑士
东西完美，值得入手。性价比很高，还很实惠，使用起来感觉很好，是正品很好用，价格便宜了很多，真的特别划算，包装也很高端大气上档次，值得购买。,2023-06-09 21:00:49,5,1,201,山东,源***5,mini12
真的很好，性价比也很高，质量也很好，物流也快啊！一天就到货了！,2023-05-10 21:08:19,5,1,201,广东,海***4,鸢尾骑士紫
送给侄女的小礼物，孩子特别喜欢，爱不释手，颜色好看，可爱，特别适合小女生用。,2023-07-23 14:39:53,5,1,201,辽宁,j***8,薄荷精灵
特别好唉！终于拥有了拍立得了！下一步希望可以蹲到相纸！感谢京东,2023-04-19 11:41:59,5,1,201,山西,郭***哇,薄荷精灵绿
相机很好，拍照清晰，拍照效果很好，拍照很清晰，即拍即得的感觉太温馨了。,2023-10-19 17:35:43,5,1,201,广东,X***铛,月光茉莉
看起来很可爱，拍起来有股香港片的味道，随拍随出，真的很方便，也很有意思。,2023-05-07 23:34:30,5,1,203,上海,灵***7,樱花宝贝粉
送给朋友的生日礼物，她很喜欢呢，那就值啦,2023-08-11 19:48:40,5,1,203,浙江,L***-,海岛绣球
虽然物流很快，但架不住我的心心念念，收到快递的第一时间就拆开体验了一下使用感受，富士instax还是那么给力，巴适的很，另外，包装很完整，样式很新颖，我真该早点入手，虽然我是等等党，可不影响我内心的后悔，很愉悦的一次购物，下次一定回购！,2023-09-17 15:39:52,5,1,201,湖北,微***偏,薄荷精灵
送老婆的，老婆非常喜欢，很满意的一个礼物，很精美，下次旅行可以带着出去拍拍拍了,2023-08-29 09:30:56,5,1,203,贵州,走***怪,海岛绣球
很可爱，绿色非常的小清新，拍照很有纪念意义,2023-10-10 14:13:58,5,1,201,浙江,j***r,薄荷精灵
"收到货，第一时间拆包装，感觉质量还是比较好的，与卖家描述的还是一致的，挺满意的,个人真的很喜欢，完全超出我的期望值，包装很仔细、严实，服务态度很好,总的.来说这次是很满意的一次购物，感谢卖家",2023-06-19 14:15:56,5,1,0,天津,j***0,mini12
很好玩，紫色的相机很好看，拍出来的照片自带复古感，相纸和相册也不错，包就一般般，发货和物流速度很快,2023-03-28 14:43:49,5,1,201,浙江,u***3,鸢尾骑士紫
终于收到货了，非常非常喜欢，做工精致漂亮，已经被很多人夸了，真的太开心了，已经是他家的忠实粉丝了，以后还会继续买买买的,2023-09-03 00:44:34,5,1,201,广东,东***9,樱花宝贝
前一天晚上买的 第二天中午就到了 发货速度真的超级快绿色很清新 配上了自己买的壳子 等相纸到了美美出门拍照,2023-03-25 17:13:05,5,1,0,辽宁,哈****,薄荷精灵绿
帮朋友买了很多台了 这个相机 性价比 无敌,2023-06-17 22:40:51,5,1,201,河北,m***7,mini12
好好看 好喜欢～～～成像也没有他们说的那么黄 我觉得在我可以接受的范围内 小绿绝绝子,2023-05-27 23:41:23,5,0,0,海外,j***l,mini12
非常值得信赖的品牌，质量有保障，价格还亲民，相当满意终于收到货了，非常非常喜欢，做工精致漂亮，已经被很多人夸了，真的太开心了，已经是他家的忠实粉丝了，以后还会继续买买买的,2023-03-31 00:44:55,5,1,201,四川,j***m,海岛绣球蓝
朋友很喜欢，礼盒很精美，好评，下次推荐给朋友,2023-06-16 13:17:13,5,1,201,湖北,致***样,mini12
成像效果：清楚反应速度：反应很快操作难易：操作容易,2023-10-12 20:38:20,5,1,201,广东,j***n,海岛绣球
"1、真的超级喜欢，非常支持，质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物。",2023-06-15 09:39:24,5,1,201,重庆,国***c,mini12
大礼包送了不少东西，比单买划算多了，拍照简单，出片效果很好，小朋友们都能轻松操作，非常棒的一款产品！,2023-08-13 16:00:15,5,1,201,四川,j***n,薄荷精灵
太好看啦！粉色冲冲冲！！很春天！好喜欢！,2023-03-23 00:10:36,5,1,0,黑龙江,j***a,樱花宝贝粉
非常好看，很奈斯，绿色和白色非常好！操作简单！,2023-07-11 20:35:42,5,null,201,湖北,j***c,mini12
超级喜欢我的小粉！蹲了好久买到的，物流也超快，喜欢京东！,2023-06-15 09:54:58,5,1,0,河南,图***T,mini12
抢了两次，通过无货订购才抢到这个首发礼盒。粉色的非常可爱美丽，周边设计得也很实用。拍立得平时需要用到的基本都齐全了，只是相纸缺货，后面天气好了出门试试。,2023-04-09 01:21:22,5,1,201,浙江,走***生,樱花宝贝粉
软乎乎的，很漂亮，很好看，包包的扣子有点紧，容易单侧的脱线～,2023-06-18 10:21:54,5,1,0,贵州,j***f,mini12
外观设计漂亮，尺寸大小合适，包装仔细完整，宝贝手感不错，感觉很好，发货速度快，服务态度一流，给力！5星好评！,2023-08-15 22:37:59,5,1,201,北京,j***f,薄荷精灵
很好，发货很快，包装的很好，颜色也好看！紫色的包包很喜欢，相机各方面也没问题，很赞～,2023-06-23 13:05:33,5,1,201,陕西,霹***y,mini12
超级好看，非常不错，超级喜欢，很好看，也很好用。,2023-05-20 16:05:22,5,1,0,湖北,j***Z,mini12
超级好看，孩子很喜欢，中考结束给娃的毕业礼物。这个假期出去玩可以边玩边拍了。想想都开心！,2023-06-18 12:31:45,5,1,201,山东,桐***6,mini12
送大孩子的，孩子很喜欢，可以拍自己喜欢的照片。,2023-09-23 15:37:59,5,1,201,江苏,j***7,鸢尾骑士
到手了 拍的很好 虽然室内感觉可能有点泛绿光 还没到室外拍过 不过很喜欢 真的好漂亮,2023-03-26 10:58:16,5,1,0,四川,j***v,月光茉莉白
收到货物后，我第一次打开包装。我觉得质量还是比较好的，这和卖家的描述是一致的。我非常满意。传送速度相对较快。物流公司服务态度好，交货速度快。总的来说，这是一次非常令人满意的购物。多亏了卖家。,2023-09-10 13:38:59,5,1,201,广东,j***y,樱花宝贝
终于等到你，国庆节美照就等你来拉满氛围感了，精美的礼盒太爱了，要是相纸再多一点那就完美了,2023-09-21 09:49:36,5,1,201,广东,X***铛,樱花宝贝
相机很好，拍照很清晰，颜色也是我喜欢的,2023-07-29 11:23:51,5,1,201,河北,时***1,樱花宝贝
一直想买  今天有机会买了  收到货很惊喜 是我想要的  就是相纸贵,2023-07-21 15:43:15,5,1,0,辽宁,小***桃,薄荷精灵
拍立得很漂亮，做工精细，买来送给小朋友当6.1礼物，孩子们特别喜欢,2023-06-01 13:41:56,5,1,201,广东,X***铛,mini12
成像很好啦！礼盒很棒👍🏻👍🏻👍🏻👍🏻👍🏻,2023-10-18 10:55:06,5,1,201,江苏,j***U,海岛绣球
奶呼呼的真的太可爱了！！虽然蹲了很久但是收到以后真的一整个爱住！！,2023-07-22 00:23:04,5,1,103,江苏,x***y,樱花宝贝
好喜欢💕绿色真的是我的心头好！！！礼盒太好看了，没有人能拒绝打开一个又一个小盒子收获的快乐,2023-10-17 09:33:04,5,1,0,北京,j***1,薄荷精灵
超棒！拍照很清晰，脸上的痘都能拍出来,2023-06-09 00:51:22,5,1,103,浙江,程***半,mini12
给女朋友当生日礼物买的，给我的返图，包装什么的是真的好看。快递小哥派送也快，包装很完好。,2023-06-21 10:41:11,5,1,201,云南,j***w,mini12
太美腻了，好漂亮，是春天的颜色哈哈哈。很喜欢，成像也很清晰！,2023-03-18 14:17:25,5,1,201,广东,放***考,樱花宝贝粉
像素很好，音质很好，没有杂音，安装也很简单，还有赠品，很满意。,2023-08-22 14:13:07,5,1,201,湖北,j***t,樱花宝贝
买到了，礼盒挺不错的，相机的颜色有点粉中带紫的感觉，手感还不错，配送很快的，第2天就拿到了,2023-09-17 19:26:27,5,1,0,广西,周***学,樱花宝贝
薄荷精灵这个颜色很好看，哈哈好不容易抢到了一个，可以最近相纸买不到，拍不了照片,2023-10-14 15:35:25,5,1,201,广东,X***铛,薄荷精灵
整个购物过程还是比较满意的，富士拍立得成像效果很给力，物流也快，包装精美，get我心，孩子也爱不释手，很奈斯，以后一定会再加购送人。,2023-08-19 22:04:25,5,1,201,湖北,微***偏,月光茉莉
非常好，宝贝很高大上，质量很好，看上去就给人一种高级感，价格也合适，这次网购很愉快，大赞👍,2023-06-05 12:10:53,5,1,201,广东,u***o,mini12
这个套餐很给力，相纸啥都有，不怕没有相纸了，相机更好用，也很好看，姐妹很喜欢,2023-05-03 17:23:35,5,1,201,广东,X***铛,樱花宝贝粉
mini12相机 经典百搭 我的最爱  日期新鲜 价格美丽 可以用劵 抓紧囤起 错过后悔  物流给力 小哥有礼 五星好评 此致敬礼,2023-04-09 19:51:36,5,1,203,辽宁,大***0,鸢尾骑士紫
操作难易：操作很简单外形外观：很好看送朋友的，非常喜欢,2023-04-18 12:36:21,5,1,201,河南,葫***娃,月光茉莉白
蓝色的mini12很好看 拍照片没有废片 一次成像 直接就出照片 很不错,2023-08-10 22:51:39,5,1,201,吉林,_***原,海岛绣球
昨晚拍的 今下午就收到 紫色相机很好看,2023-10-10 22:07:19,5,1,0,江苏,j***p,鸢尾骑士
超级好超级漂亮，粉色的我超爱，芜湖芜湖芜湖,2023-06-01 21:07:58,5,1,0,广东,琳***香,mini12
真嘟超级喜欢 傻瓜式拍照 简单方便快捷 简直就是爱了 😍？我,2023-09-25 22:01:11,5,1,0,甘肃,q***O,樱花宝贝
包装很精致。物流也快。相机简单易操作。成像好。,2023-07-09 15:07:56,5,1,201,福建,小***晴,mini12
超级可爱，拍出的照片色调也很好看！我超爱我的小紫,2023-04-21 11:22:50,5,1,201,陕西,j***o,鸢尾骑士紫
买来送小盆友的礼物，套餐太划算了，自己都想入一套,2023-05-05 09:29:14,5,1,201,上海,十***U,樱花宝贝粉
爱了爱了，包装真的非常好，特别大的一个箱子。几个，也没有损坏，期待下次抢购紫色！,2023-07-03 20:26:48,5,1,0,河北,你***饭,mini12
做工好，颜值高，易操作，女朋友很喜欢,2023-09-04 18:22:20,5,1,201,湖北,j***s,樱花宝贝
我已经拿到货很多天了 我还带出去跟男朋友旅游拍照 拍的很清楚 而且根本不会废纸,2023-10-18 14:28:41,5,1,203,湖南,j***2,海岛绣球
送朋友的生日礼物🎁紫色的很好看！朋友很喜欢,2023-06-17 21:07:56,5,1,0,江西,j***3,mini12
好看！超级喜欢！花花相纸能不能单卖啊啊啊,2023-03-13 11:05:34,5,1,201,null,j***e,月光茉莉白
非常好看，很奈斯，白色非常上镜！操作简单！,2023-07-11 20:36:11,5,1,201,湖北,j***c,mini12
这个价格还是很划算的。经济实惠，物美价廉，质量非常好，跟卖家描述的完全一致。非常满意，完全超出期望值，超级划算，性价比高，购物比实体店便宜多了，很满意的一次网购。希望卖家生意越来越兴隆，物流也很快，包装很结实。,2023-09-10 21:22:45,5,1,201,陕西,卡***子,樱花宝贝
拍立得相机很好用，礼盒送人很大气，朋友家娃娃生日送过去他们都特别喜欢，,2023-07-01 14:30:25,5,1,201,广东,X***铛,mini12
宝贝收到咯👌🏻，真的很棒呀！🌈质量真是没话说，非常满意！🆗开心开心😃,2023-07-29 12:56:38,5,1,201,四川,p***f,月光茉莉
真的超级喜欢，非常支持，质量非常好，与卖家描述的完全一致，非常满意！价格很优惠，服务也很好 ，东西不错，给个好评以此鼓励价格很优惠，服务也很好 ，东西不错，给个好评以此鼓励非常满意的一次购物，物有所值，比实体店里实惠多了！宝贝收到了，很惊喜，质量非常好，很满意的一次购物。我会继续回购的，店家值得信赖！,2023-04-23 08:46:33,5,1,201,贵州,年***虫,海岛绣球蓝
